OBJECTID,BdVal,PctNum,BdName,ElectPct,Requests,Returns,PercentReturned,Party,ELECTNO_1,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
678,0376,376.0,HOLIDAY GARDENS,0376,546,258,0.472527,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1523347.109375,5594.84564536502
679,0617,617.0,PARADISE PARK,0617,619,409,0.660743,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5613672.421875,9664.2408106028
680,0616,616.0,PARADISE,0616,377,244,0.647214,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7848173.08203125,12800.7045012087
681,0828,828.0,TATUM,0828,718,584,0.81337,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,24025834.1796875,19825.2274964669
682,0934,934.0,YUMA,0934,543,442,0.813996,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1850948.69921875,5754.55049625219
683,0492,492.0,MARIVUE,0492,1567,712,0.454371,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4285525.22265625,9125.03967425863
684,0473,473.0,LUKE,0473,1235,686,0.555465,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5109666.484375,9633.71576544699
685,0606,606.0,PALM VALLEY,0606,603,436,0.723051,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3714146.6640625,7740.1236997718
686,0338,338.0,GREENWOOD,0338,533,397,0.74484,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7520063.4609375,11676.8263799996
687,0476,476.0,LYNWOOD,0476,1048,523,0.499045,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2900742.62109375,6782.0216291097
688,0198,198.0,DARROW,0198,697,482,0.691535,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5255451.6875,9350.8357646072
689,0419,419.0,KIMBERLY,0419,340,231,0.679411,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2885634.44921875,7852.29748040806
690,0743,743.0,SEVILLA,0743,1754,916,0.522234,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7453929.22265625,11570.6120302137
691,0592,592.0,ORANGEWOOD FARMS,0592,385,195,0.506493,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8187626.015625,11947.0324220598
692,0907,907.0,WHYMAN,0907,270,125,0.462962,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6755785.73046875,13078.8154971531
693,0835,835.0,TIERRA NORTE,0835,140,75,0.535714,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2821398.0859375,8627.67184241448
694,0861,861.0,USERY PASS,0861,464,377,0.8125,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,27483667.5039063,28087.8913727234
695,0427,427.0,LA SOLANA,0427,970,908,0.936082,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9058963.3671875,16493.827597093
696,0015,15.0,ALPACA,0015,394,364,0.923857,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3868439.03515625,8809.98136715794
697,0683,683.0,REGAL,0683,545,458,0.840366,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3695025.671875,7726.81343311082
698,0737,737.0,SCOTTSDALE,0737,582,477,0.819587,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1883036.49609375,6223.62267354677
699,0154,154.0,COMSTOCK,0154,517,417,0.806576,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4520852.328125,11275.2569117469
700,0125,125.0,CHENEY,0125,543,423,0.779005,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,20274959.6757813,21185.6928671522
701,0588,588.0,ONYX,0588,568,444,0.78169,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2681733.85546875,7776.51748135363
702,0553,553.0,NORTH MOUNTAIN,0553,388,189,0.487113,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8607835.3125,15046.4751513145
703,0923,923.0,WINDROSE,0923,507,376,0.741617,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11074747.71875,15339.8387935036
704,0721,721.0,SAN LUCY,0721,33,12,0.363636,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,249513.921875,2448.29911513919
705,0161,161.0,CORA,0161,619,297,0.479806,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1909111.2578125,6812.90109677162
706,0421,421.0,KIVA,0421,233,189,0.811158,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5847116.92578125,15304.8574840181
707,0200,200.0,DEADMAN WASH,0200,636,468,0.735849,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,40685678.140625,40116.7175723557
708,0868,868.0,VERANO,0868,871,635,0.729047,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3727309.8515625,7723.37903507393
709,0251,251.0,ECHO,0251,579,302,0.521588,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1839572.171875,5784.83579415538
710,0635,635.0,PERRY PARK,0635,244,140,0.57377,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,881494.38671875,3876.04805717142
711,0584,584.0,OCOTILLO,0584,803,449,0.559153,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2747510.23828125,7787.29930371856
712,0731,731.0,SANTA FE,0731,611,377,0.617021,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3798894.53515625,10503.4757841319
713,0516,516.0,MILKY WAY,0516,671,458,0.682563,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3681874.2265625,7638.01891546104
714,0128,128.0,CHRISTY,0128,451,294,0.651884,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1778397.8671875,6270.24744320267
715,0076,76.0,BRACKEN,0076,1080,707,0.654629,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7740629.90625,11617.3990134921
716,0113,113.0,CASHION,0113,1531,749,0.489222,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5565075.28125,9682.7161175045
717,0431,431.0,LAMAR,0431,543,460,0.847145,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1889672.2109375,5827.29552001386
718,0496,496.0,MARYLAND,0496,231,151,0.653679,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1489641.01953125,5243.35575109495
719,0388,388.0,HUALAPAI,0388,582,475,0.816151,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9903180.7578125,15478.9665233861
720,0714,714.0,SADDLE RIDGE,0714,832,713,0.856971,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6578823.01171875,10663.9414962988
721,0055,55.0,BERRIDGE,0055,492,350,0.711382,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1257275.359375,5232.35163453288
722,0139,139.0,CLOUD,0139,883,604,0.684031,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11171237.5703125,15421.4362070816
723,0340,340.0,GREYSTONE,0340,244,229,0.938524,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2901844.41796875,8007.97143546408
724,0872,872.0,VICTORY,0872,377,246,0.652519,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4760735.87109375,9817.89127464623
725,0013,13.0,ALHAMBRA,0013,400,189,0.4725,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3737365.1953125,7734.81719316123
726,0823,823.0,SUTTON,0823,484,385,0.795454,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2054837.48828125,6089.98423766594
727,0615,615.0,PARADA,0615,1163,829,0.712811,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2351295.16015625,6881.841447148
728,0663,663.0,PUEBLO,0663,862,648,0.75174,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3720770.32421875,10643.5108651313
729,0720,720.0,SAN ANGELO,0720,499,325,0.651302,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3600535.26171875,8112.97946958166
730,0409,409.0,JULIE,0409,930,611,0.656989,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3799123.765625,7727.79978938615
731,0707,707.0,ROSE GARDEN,0707,714,468,0.655462,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,20917037.5546875,19286.3238939495
732,0271,271.0,ESTRELLA FOOTHILLS,0271,972,671,0.690329,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,115671199.863281,62733.3932846049
733,0162,162.0,CORBELL,0162,1289,1014,0.786656,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5589403.23046875,11628.6467267342
734,0701,701.0,ROCKWOOD,0701,376,256,0.680851,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1653237.27734375,6091.31372008519
735,0730,730.0,SANDPIPER,0730,553,427,0.772151,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4580731.046875,9687.80385760138
736,0915,915.0,WILDWOOD,0915,708,532,0.751412,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3878866.0078125,8044.71609668772
737,0474,474.0,LUKE FIELD,0474,730,409,0.560273,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3471541.5703125,8488.92853530506
738,0772,772.0,SOUTH MTN PARK,0772,102,89,0.872549,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,49698112.7578125,55887.9823751961
739,0488,488.0,MARICOPA,0488,788,627,0.795685,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2820156.05078125,7759.76841648272
740,0384,384.0,HOPEVILLE,0384,367,174,0.474114,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,115947966.554688,54152.4505773425
741,0012,12.0,ALEXANDER,0012,1640,1377,0.839634,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7538490.98046875,15509.7196117766
742,0918,918.0,WILLOW,0918,626,472,0.753993,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2992928.2578125,10914.7907409064
743,0265,265.0,ESCALADE,0265,241,163,0.676348,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7469472.515625,11728.1915092307
744,0708,708.0,ROSE MOFFORD,0708,221,134,0.606334,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3748700.90625,7742.74719157309
745,0885,885.0,WARNER,0885,759,361,0.475625,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,126795499.488281,67214.7206050284
746,0312,312.0,GIDIYUP,0312,844,565,0.669431,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11719896.7109375,17083.1492421706
747,0008,8.0,AGUILA,0008,54,22,0.407407,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2295705536.85938,210205.029484048
748,0920,920.0,WILSHIRE,0920,1668,1465,0.878297,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2876469.765625,7756.67766326217
749,0081,81.0,BUCKLEY,0081,800,460,0.575,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4779702.08984375,9738.57730345404
750,0126,126.0,CHILTON,0126,507,359,0.708086,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1888760.4765625,5822.54750606306
751,0447,447.0,LEWIS,0447,624,343,0.549679,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1869224.96484375,5790.02941511974
752,0288,288.0,FORT MCDOWELL,0288,90,28,0.311111,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,146048835.710938,54470.5664896077
753,0339,339.0,GREER RANCH,0339,861,553,0.642276,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10597602.7929688,13228.4539109595
754,0351,351.0,HARMONY PARK,0351,944,650,0.688559,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5687953.37890625,10125.0017293962
755,0843,843.0,TOWNE MEADOWS,0843,587,401,0.683134,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3974281.3515625,9672.76662483493
756,0143,143.0,COBBLE STONE,0143,549,426,0.775956,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3651752.93359375,7641.53316139049
757,0832,832.0,THUNDERHILL,0832,955,745,0.780104,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4409944.3125,9473.66014987361
758,0320,320.0,GLENROSA,0320,716,590,0.824022,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1668902.13671875,7896.81188959246
759,0805,805.0,SUNDANCE,0805,544,356,0.654411,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2068032.76953125,6687.80277733432
760,0179,179.0,COYOTE HILLS,0179,656,446,0.679878,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8033102.87890625,12924.17542353
761,0375,375.0,HOHOKAM PARK,0375,769,459,0.596879,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3745375.96875,7739.20239049993
762,0307,307.0,GENE AUTRY,0307,550,405,0.736363,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7469875.10546875,11568.0728429392
763,0009,9.0,AHWATUKEE,0009,1187,986,0.830665,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4157291.09375,10360.5966240331
764,0101,101.0,CANYON,0101,56,53,0.946428,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,562698479.71875,150391.349911551
765,0455,455.0,LITCHFIELD,0455,501,334,0.666666,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3097439.390625,7639.11913653944
766,0021,21.0,ANDORA,0021,691,456,0.659913,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1976472.20703125,6461.36242317449
767,0679,679.0,REDWING,0679,850,694,0.81647,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3063206.25,8342.42255089404
768,0316,316.0,GILBERT GARDENS,0316,466,290,0.622317,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3637027.41015625,7628.00593554874
769,0353,353.0,HARRIS,0353,287,162,0.564459,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1919374.17578125,5986.36267440979
770,0359,359.0,HAWES,0359,353,173,0.490084,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3381302.76953125,9704.9336075934
771,0778,778.0,SOUTHERN,0778,1663,848,0.509921,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5552438.1796875,14110.4938901337
772,0544,544.0,MYRTLE,0544,92,33,0.358695,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1864667.015625,6584.38619981573
773,0543,543.0,MUSTANG,0543,955,780,0.816753,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7457506.21484375,14823.0122593672
774,0333,333.0,GRAYSON,0333,52,38,0.730769,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5004977.48046875,16678.0855937084
775,0760,760.0,SILVER SPUR,0760,983,793,0.806714,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,27368115.7070313,26684.3069420917
776,0173,173.0,COTTONTAIL,0173,673,502,0.745913,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13889947.953125,22292.9236397779
777,0187,187.0,CROSBY,0187,357,309,0.865546,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2954081.8984375,8030.48862462338
778,0837,837.0,TILLMAN,0837,580,427,0.736206,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,15363712.5625,18705.2486324131
779,0184,184.0,CRESCENT,0184,253,224,0.885375,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2728603.99609375,6704.50081125005
780,0684,684.0,RESERVE,0684,383,298,0.778067,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8517008.8046875,13377.6061725426
781,0361,361.0,HAYWARD,0361,542,331,0.610701,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3665622.671875,7657.27662729834
782,0478,478.0,MADISON HEIGHTS,0478,587,516,0.879045,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13911152.90625,15505.2277491616
783,0605,605.0,PALM SHADOWS,0605,596,369,0.619127,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5441449.00390625,9495.53580937885
784,0687,687.0,RIDGEWOOD,0687,475,339,0.713684,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7504518.59375,11659.0451840668
785,0724,724.0,SAN MIGUEL,0724,249,128,0.514056,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16841765.125,26895.1406942176
786,0417,417.0,KEIM,0417,1012,561,0.554347,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3371392.4921875,7741.19334591409
787,0046,46.0,AZALEA,0046,729,514,0.705075,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5288758.53125,11531.7596216519
788,0726,726.0,SAN PEDRO,0726,377,227,0.602122,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6045042.08203125,11569.0690622927
789,0900,900.0,WESTWIND,0900,1443,685,0.474705,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3705356.40234375,7703.41727587231
790,0632,632.0,PENNY LANE,0632,405,222,0.548148,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2151136.59765625,6507.85926090559
791,0283,283.0,FIREHAWK,0283,425,375,0.882352,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,247344567.144531,118929.600533929
792,0425,425.0,KOMATKE,0425,237,75,0.316455,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,34118544.0429688,29260.4725909966
793,0267,267.0,ESCOBAR,0267,251,152,0.605577,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1373916.34765625,4724.62460488316
794,0690,690.0,RIO PASEO,0690,1274,836,0.6562,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10520835.53125,16273.6961128017
795,0876,876.0,VIRGINIA,0876,774,616,0.795865,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3744482.22265625,7742.28887499524
796,0529,529.0,MONTE CRISTO,0529,1261,1048,0.831086,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7831408.96875,12356.007894695
797,0446,446.0,LEISURE WORLD,0446,536,476,0.888059,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5114584.12890625,9201.95457260464
798,0211,211.0,DESERT HAVEN,0211,713,485,0.680224,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3634688.90234375,7592.64280692607
799,0698,698.0,ROADRUNNER,0698,603,276,0.457711,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3686514.2890625,7689.24749786966
800,0500,500.0,MCAFEE PLACE,0500,415,217,0.522891,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1505382.02734375,6501.40370368588
801,0608,608.0,PALMDALE,0608,1129,555,0.491585,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21558231.9257813,23433.485108654
802,0275,275.0,EXETER,0275,329,278,0.844984,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3084738.25390625,7290.5110041497
803,0578,578.0,OAK PARK,0578,309,144,0.466019,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1192822.2265625,5551.98846878279
804,0360,360.0,HAYDEN HIGH,0360,1033,429,0.415295,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4123708.47265625,8552.84439699006
805,0629,629.0,PEE-POSH,0629,125,53,0.424,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,220867076.679688,74532.7723934778
806,0554,554.0,NORTON,0554,176,146,0.829545,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1490087.125,5097.96512876368
807,0771,771.0,SOUTH MTN HIGH,0771,1127,596,0.528837,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7588766.90234375,11641.0405407043
808,0793,793.0,STUMP,0793,315,170,0.539682,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16046619.0898438,16184.9113197742
809,0002,2.0,ACOMA,0002,654,463,0.707951,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7325649.56640625,17671.3028016016
810,0508,508.0,MEGAN,0508,561,440,0.784313,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3580374.6640625,8248.8960661943
811,0402,402.0,JASPER,0402,914,594,0.64989,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3754465.79296875,9715.92518032614
812,0263,263.0,ENID PARK,0263,692,506,0.731213,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3698692.359375,10841.8680236082
813,0736,736.0,SARIVAL,0736,968,607,0.627066,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5265659.21484375,9394.24593482194
814,0463,463.0,LONESOME,0463,666,294,0.441441,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3728998.75,7720.93140732989
815,0287,287.0,FOREST GROVE,0287,1452,692,0.476584,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3701922.640625,9562.06902172307
816,0246,246.0,DYNAMITE,0246,817,656,0.802937,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,48461943.28125,33408.4096587329
817,0839,839.0,TONOPAH,0839,294,147,0.5,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,797322710.140625,121869.644129151
818,0403,403.0,JENTILLY,0403,1075,720,0.669767,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3560445.49609375,10703.1105846124
