OBJECTID,BdVal,PctNum,BdName,ElectPct,Requests,Returns,PercentReturned,Party,ELECTNO_1,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
342,0903,903.0,WHITE TANK,0903,41,31,0.756097,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,474294746.109375,115284.638663391
343,0381,381.0,HOLMES,0381,1472,507,0.344429,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4357690.625,9012.14980313917
344,0833,833.0,TIERRA ESTE,0833,419,256,0.610978,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2775396.03125,8503.19680783853
345,0706,706.0,ROSE,0706,967,489,0.505687,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3730337.16015625,7726.14341161762
346,0480,480.0,MADRID,0480,1173,427,0.364023,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8735902.78125,14378.9154392481
347,0654,654.0,PONDEROSA,0654,515,265,0.514563,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3567234.4765625,7548.08638107738
348,0655,655.0,PORT ROYALE,0655,679,402,0.592047,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3611752.96875,7628.54543765867
349,0678,678.0,REDSTONE,0678,597,541,0.906197,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11727760.3984375,17527.5001510204
350,0600,600.0,PALISADES,0600,577,450,0.779896,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11206384.9296875,15898.31440671
351,0124,124.0,CHEATHAM,0124,1048,460,0.438931,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3666848.078125,7736.50532796166
352,0116,116.0,CAVE CREEK,0116,705,542,0.768794,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,364363444.925781,94805.7700923287
353,0215,215.0,DESERT MIRAGE,0215,843,420,0.49822,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3710675.1875,7705.80093317914
354,0661,661.0,PRASADA,0661,335,238,0.710447,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11067751.9414063,15166.5782883155
355,0035,35.0,ARTESIAN,0035,752,493,0.655585,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2685979.9140625,6693.38961105096
356,0207,207.0,DESERT BLOSSOM,0207,463,344,0.74298,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6310259.31640625,11803.7475523924
357,0863,863.0,VALENCIA GROVES,0863,585,345,0.589743,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3727199.4609375,7724.54313165366
358,0218,218.0,DESERT ROSE,0218,700,390,0.557142,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2777777.03125,7675.92136678387
359,0445,445.0,LEHI,0445,272,153,0.5625,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7403294.37109375,15446.939263882
360,0430,430.0,LAKEWOOD,0430,1239,856,0.690879,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3713686.9296875,7707.66157777024
361,0620,620.0,PARKRIDGE,0620,943,589,0.624602,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5396625.37890625,9611.39249178162
362,0050,50.0,BANFF,0050,876,464,0.52968,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3685325.41796875,7720.18209832715
363,0779,779.0,SPANISH GARDEN,0779,526,420,0.798479,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3988078.98046875,9152.01373671335
364,0786,786.0,ST MORITZ,0786,507,263,0.518737,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827310.50390625,8016.89443062552
365,0844,844.0,TOWNLEY,0844,304,138,0.453947,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1754968.39453125,5527.45943839272
366,0747,747.0,SHALIMAR,0747,467,335,0.717344,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1833424.70703125,5763.72711655609
367,0255,255.0,EL MIRAGE,0255,1352,548,0.405325,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9483563.9609375,16228.0500574005
368,0636,636.0,PERRYVILLE,0636,174,83,0.477011,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11240691.0195313,15520.6580452454
369,0932,932.0,YUCCA,0932,885,685,0.774011,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5654690.53515625,10821.0930565461
370,0272,272.0,EUCLID,0272,1631,1014,0.621704,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6748205.44140625,14024.3768302243
371,0538,538.0,MOUNTAIN VISTA,0538,404,299,0.740099,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,369790691.476563,101385.302872144
372,0800,800.0,SUN LAKES COUNTRY CLUB,0800,556,461,0.829136,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3808398.4140625,7928.07059529082
373,0178,178.0,COYOTE BASIN,0178,639,455,0.71205,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10986426.2148438,15193.3703981308
374,0722,722.0,SAN MARCOS,0722,773,387,0.500646,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3647550.75390625,8033.35602947214
375,0448,448.0,LIBBY,0448,506,301,0.594861,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2922477.671875,7960.96268584714
376,0169,169.0,CORTESSA,0169,625,335,0.536,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11164562.3164063,15394.5929481564
377,0247,247.0,DYSART,0247,322,179,0.5559,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21831687.0664063,24520.5823022809
378,0891,891.0,WEST PLAZA,0891,555,237,0.427027,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1825860.33203125,5762.76060121783
379,0877,877.0,VISTA,0877,931,637,0.68421,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5462499.12109375,11907.8423176322
380,0602,602.0,PALM GARDENS,0602,115,65,0.565217,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,962409.3828125,4823.27248749487
381,0913,913.0,WILDER,0913,1003,741,0.738783,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4045805.67578125,9778.84561183835
382,0494,494.0,MARLEY PARK,0494,781,428,0.548015,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3739385.12109375,7737.30361230098
383,0921,921.0,WINDMERE,0921,1285,721,0.561089,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5370763.09765625,9461.12424682769
384,0850,850.0,TREVOR BROWNE,0850,784,269,0.343112,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3275164.703125,8146.39526866603
385,0607,607.0,PALMBROOK,0607,965,456,0.472538,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8138808.81640625,16211.1965481249
386,0596,596.0,OSUNA PARK,0596,1122,587,0.523172,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11892024.8789063,16403.5964630688
387,0901,901.0,WESTWOOD,0901,535,256,0.478504,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3813351.6875,7945.78972850687
388,0058,58.0,BETHANY PARK,0058,337,124,0.367952,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1341417.23046875,4717.74437169158
389,0130,130.0,CIELO GRANDE,0130,632,390,0.617088,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11719370.8828125,15004.4870483482
390,0020,20.0,ANDERSON,0020,501,317,0.632734,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1859577.39453125,5778.87442871759
391,0389,389.0,HUBBELL,0389,558,370,0.663082,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1885142.01953125,5855.12779084058
392,0535,535.0,MORRISTOWN,0535,108,80,0.74074,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,554956459.765625,105123.088498175
393,0871,871.0,VETERANS OASIS,0871,358,243,0.67877,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5617994.48046875,11647.1897639798
394,0423,423.0,KODIAK,0423,266,224,0.842105,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3360257.33203125,8610.39708221044
395,0278,278.0,FALCON,0278,973,619,0.636176,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10345500.09375,17641.1193274344
396,0826,826.0,TARO,0826,705,409,0.580141,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5538618.00390625,9797.88854391696
397,0209,209.0,DESERT EDGE,0209,1212,609,0.502475,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6934723.4921875,12603.6674815138
398,0882,882.0,WADDELL,0882,287,195,0.679442,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22123352.2929688,19183.0607688257
399,0497,497.0,MARYVALE,0497,1165,446,0.382832,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4684790.53125,9591.66428385139
400,0542,542.0,MUSKET,0542,421,208,0.494061,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2735749.49609375,6682.98998916754
401,0305,305.0,GAVILAN PEAK,0305,653,448,0.686064,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7412776.41796875,20374.4029630718
402,0444,444.0,LEGACY,0444,424,253,0.596698,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5556071.34765625,12969.0835103965
403,0471,471.0,LOWELL,0471,596,290,0.486577,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4144324.31640625,10717.4895040041
404,0470,470.0,LOS OLIVOS,0470,387,220,0.568475,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1156114.75,5926.43694146981
405,0710,710.0,ROVEY,0710,612,407,0.665032,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1881292.828125,5824.1954608978
406,0894,894.0,WESTAR,0894,730,519,0.710958,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9901126.51171875,16272.6868827917
407,0245,245.0,DWIGHT,0245,321,183,0.570093,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,943081.734375,3861.86491791878
408,0061,61.0,BISCUIT FLAT,0061,107,89,0.831775,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,153501171.554688,62731.3453044592
409,0166,166.0,CORONA,0166,530,353,0.666037,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1861986.6328125,6796.79944480364
410,0631,631.0,PENA,0631,1398,483,0.345493,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3757387.41796875,7755.24388708373
411,0603,603.0,PALM HARBOR,0603,384,182,0.473958,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827928.75390625,9240.32570629532
412,0037,37.0,ASHLAND RANCH,0037,935,488,0.521925,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7600255.52734375,11652.2067322404
413,0059,59.0,BETHUNE,0059,720,269,0.373611,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21109770.2148438,25552.1047714392
414,0206,206.0,DESERT BELL,0206,871,470,0.539609,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2795900.29296875,7720.7775781291
415,0144,144.0,COCOPAH,0144,389,271,0.696658,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5017840.8046875,10703.5012565195
416,0016,16.0,ALSUP,0016,199,111,0.557788,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,67700975.578125,42765.6512290456
417,0357,357.0,HASTINGS,0357,616,390,0.633116,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4978045.515625,12584.878874419
418,0279,279.0,FALCON HILL,0279,401,260,0.648379,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4940914.546875,10072.3100597636
419,0115,115.0,CAVE BUTTES,0115,535,359,0.671028,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22179446.78125,25829.7420577601
420,0685,685.0,RHODES,0685,393,243,0.61832,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1565696.81640625,5897.98583549773
421,0068,68.0,BLUE SKY,0068,196,176,0.897959,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2588945.703125,6967.3911296486
422,0489,489.0,MARICOPA MOUNTAINS,0489,18,12,0.666666,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,469002521.183594,107020.484598284
423,0025,25.0,APACHE PARK,0025,340,233,0.685294,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1798836.23046875,6560.17710768602
424,0229,229.0,DOBSON PARK,0229,479,351,0.732776,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4066803.734375,18235.183804452
425,0462,462.0,LONE TREE,0462,467,306,0.655246,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,30030200.6992188,29845.7996357444
426,0811,811.0,SUNNY HIGH,0811,1678,1212,0.722288,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5947576.7265625,9905.67711845621
427,0443,443.0,LAYTON LAKES,0443,214,140,0.654205,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1973325.25390625,8620.83173725813
428,0065,65.0,BLACKHAWK,0065,751,408,0.543275,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4753129.05859375,8761.32910467387
429,0197,197.0,DANYELL,0197,1160,490,0.422413,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3734131.03125,7727.41929768686
430,0887,887.0,WATSON,0887,162,91,0.561728,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11269980.1289063,13584.4281576224
431,0840,840.0,TONTO,0840,909,568,0.624862,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5076289.05078125,11919.6443100361
432,0691,691.0,RIO SALADO,0691,1264,613,0.484968,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8134374.07421875,12361.3939327435
